Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),RxBt(V),Curr(A),Capa(mAh),Bat(%),VSpd(m/s),Alt(m),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,Rud,Ele,Thr,Ail,P1,P2,SA,SB,SC,SD,SE,SF,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-12-22,08:37:18.950,-83,0,96,12,0,4,10,-94,84,5,8.0,3.1,931,92,-1.1,57.7,-35.523473 149.067344,25.1,11.40,0,12,1,-21,-1024,-1023,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1665,1486,988,1500,2012,988,1672,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:19.450,-85,0,98,11,0,4,10,-93,84,-2,8.0,3.1,931,92,-2.0,57.7,-35.523473 149.067344,25.1,11.40,0,12,1,-16,-1024,-947,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1629,1486,988,1500,2012,988,1637,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:19.950,-83,0,98,12,0,4,10,-88,84,10,8.0,3.1,931,92,-2.0,57.7,-35.523473 149.067344,25.1,11.40,0,12,2,-1024,-1024,-204,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1490,988,988,1500,2012,988,1480,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:20.450,-86,0,99,12,0,4,10,-97,84,2,8.0,3.1,931,92,-2.0,51.7,-35.523473 149.067344,25.1,11.40,0,12,2,-467,-1024,-17,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1479,1418,988,1500,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:20.950,-85,0,100,12,0,4,10,-91,88,8,8.0,3.1,931,92,-2.0,51.7,-35.523473 149.067344,25.1,11.40,0,12,2,-5,-1024,444,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1443,1487,988,1500,2012,988,1433,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:21.450,-80,0,100,13,0,4,10,-88,84,10,8.0,3.1,931,92,-2.0,51.7,-35.523236 149.067467,30.0,31.20,647,12,2,-1024,-1024,992,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1285,988,988,1500,2012,988,1279,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:21.950,-80,0,100,13,0,4,10,-93,84,6,8.0,3.1,931,92,-2.0,51.7,-35.523236 149.067467,30.0,31.20,647,12,2,-9,-1024,-2,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1479,1487,988,1500,2012,988,1468,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:22.460,-83,0,100,12,0,4,10,-106,84,-6,8.0,3.1,934,92,-2.0,51.7,-35.523236 149.067467,30.0,31.20,647,12,-602,-13,-1024,-3,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1479,1487,988,1397,2012,988,1468,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:22.950,-83,0,100,12,0,4,25,-106,84,-6,8.0,3.1,934,92,-1.3,51.7,-35.523236 149.067467,30.0,31.20,647,12,-983,-23,-995,620,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1412,1486,1003,1065,2012,988,1403,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:23.450,-80,0,97,13,0,4,10,-88,80,9,8.0,3.1,934,92,-1.3,51.7,-35.523236 149.067467,30.0,31.20,647,12,1,-184,-1024,214,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1466,1470,988,1500,2012,988,1456,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:23.950,-80,0,97,13,0,4,10,-91,80,8,8.0,3.1,934,92,-1.3,46.1,-35.523236 149.067467,30.0,31.20,647,12,1,-1024,-1024,197,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1467,988,988,1500,2012,988,1457,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:24.450,-81,0,100,12,0,4,10,-87,80,10,8.0,3.1,934,92,-1.3,46.1,-35.523236 149.067467,30.0,31.20,647,12,1,-47,-1024,195,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1467,1484,988,1500,2012,988,1457,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:24.950,-80,0,100,13,0,4,10,-89,80,9,8.0,3.1,934,92,-1.3,46.1,-35.523119 149.067413,22.4,276.90,642,12,1,104,-1024,1013,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1275,1497,988,1500,2012,988,1269,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:25.450,-81,0,100,12,0,4,10,-89,84,9,8.0,3.1,937,92,-1.3,46.1,-35.523119 149.067413,22.4,276.90,642,12,1,-14,-1024,775,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1371,1486,988,1500,2012,988,1363,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:25.950,-81,0,100,12,0,4,10,-88,88,10,8.0,3.1,937,92,1.1,46.1,-35.523119 149.067413,22.4,276.90,642,12,1,-359,-1024,336,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1456,1443,988,1500,2012,988,1446,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:26.450,-80,0,100,13,0,4,10,-89,88,8,8.0,3.1,937,92,1.1,46.1,-35.523119 149.067413,22.4,276.90,642,12,1,-900,-1024,331,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1456,1144,988,1500,2012,988,1446,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:26.950,-80,0,100,13,0,4,10,-90,92,9,8.0,3.1,937,92,1.1,41.1,-35.523119 149.067413,22.4,276.90,642,12,2,-895,-1024,379,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1451,1150,988,1500,2012,988,1441,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:27.460,-80,0,100,13,0,4,10,-89,92,-3,8.0,3.1,937,92,1.1,41.1,-35.523282 149.067160,36.6,204.80,637,12,1,-559,-1024,237,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1464,1388,988,1500,2012,988,1454,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:27.950,-80,0,100,12,0,4,10,-87,92,11,8.0,3.1,937,92,1.1,41.1,-35.523282 149.067160,36.6,204.80,637,12,1,-357,-511,-5,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1479,1443,1245,1500,2012,988,1468,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:28.450,-80,0,100,12,0,4,10,-88,92,10,8.0,3.1,939,91,1.1,41.1,-35.523282 149.067160,36.6,204.80,637,12,0,-1024,642,181,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1468,988,1821,1500,2012,988,1458,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:28.950,-81,0,100,13,0,4,10,-95,92,4,8.0,3.1,939,91,-2.8,41.1,-35.523282 149.067160,36.6,204.80,637,12,0,-934,793,196,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1467,1097,1896,1500,2012,988,1457,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:29.450,-85,0,100,12,0,4,10,-95,96,3,8.0,3.1,939,91,-2.8,35.9,-35.523282 149.067160,36.6,204.80,637,12,0,-517,794,86,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1474,1403,1897,1500,2012,988,1464,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:29.950,-88,0,100,11,0,4,10,-96,96,3,8.0,3.1,939,91,-2.8,35.9,-35.523282 149.067160,36.6,204.80,637,12,1,416,795,19,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1477,1522,1897,1500,2012,988,1467,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:30.450,-88,0,100,11,0,4,10,-96,92,3,8.0,3.1,939,91,-2.8,35.9,-35.523282 149.067160,36.6,204.80,637,12,0,1010,795,-3,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1479,1935,1897,1500,2012,988,1468,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:30.950,-97,0,99,5,0,4,10,-98,92,0,8.0,3.1,939,91,-2.8,35.9,-35.523542 149.067076,42.9,189.00,629,12,0,-558,795,48,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1476,1389,1897,1500,2012,988,1466,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:31.450,-89,0,99,10,0,4,10,-107,96,-7,7.7,2.9,942,80,-2.8,35.9,-35.523542 149.067076,42.9,189.00,629,12,0,-180,795,-14,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1479,1470,1897,1500,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:31.950,-89,0,99,10,0,4,25,-106,96,-6,7.7,2.9,942,80,-2.8,35.9,-35.523542 149.067076,42.9,189.00,629,12,0,-126,795,-97,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1483,1476,1897,1500,2012,988,1473,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:32.460,-89,0,99,10,0,4,25,-92,92,6,7.7,2.9,942,80,1.5,35.9,-35.523542 149.067076,42.9,189.00,629,12,1,-37,794,-219,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1491,1485,1897,1500,2012,988,1481,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:32.950,-84,0,100,13,0,4,10,-97,92,2,7.7,2.9,942,80,1.5,39.2,-35.523542 149.067076,42.9,189.00,629,12,0,-9,795,-13,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1479,1487,1897,1500,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:33.450,-84,0,100,13,0,4,10,-98,92,0,7.7,2.9,942,80,1.5,39.2,-35.523542 149.067076,42.9,189.00,629,12,0,-9,795,-15,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1479,1487,1897,1500,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:33.950,-90,0,99,10,0,4,10,-103,92,-3,7.7,2.9,942,80,1.5,39.2,-35.523868 149.067081,46.3,162.30,635,12,0,-4,795,295,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1460,1487,1897,1500,2012,988,1450,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:34.450,-94,0,99,8,0,4,10,-102,92,-3,7.7,2.9,942,80,1.5,39.2,-35.523868 149.067081,46.3,162.30,635,12,1,26,795,223,-891,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1465,1490,1897,1500,2012,988,1455,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:34.950,-91,0,99,8,0,4,10,-92,88,7,7.7,2.9,945,77,1.5,39.2,-35.523868 149.067081,46.3,162.30,635,12,0,80,795,994,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1284,1495,1897,1500,2012,988,1278,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:35.450,-91,0,99,8,0,4,10,-91,88,7,7.7,2.9,945,77,0.8,39.2,-35.523868 149.067081,46.3,162.30,635,12,0,-15,795,-67,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1482,1486,1897,1500,2012,988,1472,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:35.950,-83,0,100,12,0,4,10,-90,88,8,7.7,2.9,945,77,0.8,39.2,-35.523868 149.067081,46.3,162.30,635,12,0,-11,795,-11,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1479,1487,1897,1500,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:36.450,-83,0,100,13,0,4,10,-92,88,7,7.7,2.9,945,77,0.8,46.8,-35.523868 149.067081,46.3,162.30,635,12,0,-8,795,-3,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1479,1487,1897,1500,2012,988,1468,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:36.950,-89,0,100,10,0,4,10,-92,88,7,7.7,2.9,945,77,0.8,46.8,-35.523868 149.067081,46.3,162.30,635,12,0,-19,795,890,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1330,1486,1897,1500,2012,988,1323,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:37.460,-89,0,100,10,0,4,10,-93,88,5,7.7,2.9,945,77,0.8,46.8,-35.523988 149.067441,45.9,42.60,64,12,0,-658,794,132,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1471,1345,1897,1500,2012,988,1461,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:37.950,-88,0,99,11,0,4,10,-93,88,6,7.7,2.9,947,77,0.8,46.8,-35.523988 149.067441,45.9,42.60,64,12,0,1024,795,425,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1445,1961,1897,1500,2012,988,1436,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:38.450,-87,0,98,11,0,4,10,-95,88,3,7.7,2.9,947,77,3.9,46.8,-35.523988 149.067441,45.9,42.60,64,12,0,879,795,361,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1453,1757,1897,1500,2012,988,1443,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:38.950,-87,0,98,11,0,4,25,-89,88,6,7.7,2.9,947,77,3.9,46.8,-35.523988 149.067441,45.9,42.60,64,12,0,4,795,1001,-891,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1281,1488,1897,1500,2012,988,1275,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:39.450,-87,0,98,11,0,4,100,-89,84,6,7.7,2.9,947,77,3.9,46.8,-35.523988 149.067441,45.9,42.60,64,12,0,128,795,1002,-891,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1280,1500,1897,1500,2012,988,1274,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:39.950,-87,0,98,11,0,4,100,-100,84,6,7.7,2.9,947,77,3.9,54.3,-35.523988 149.067441,45.9,42.60,64,12,0,67,795,1000,-891,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1281,1494,1897,1500,2012,988,1275,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:40.450,-78,0,99,12,0,4,50,-92,84,7,7.7,2.9,947,77,3.9,54.3,-35.523988 149.067441,45.9,42.60,64,12,1,-18,795,117,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1472,1486,1897,1500,2012,988,1462,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:40.950,-82,0,100,13,0,4,25,-100,84,7,7.7,2.9,947,77,3.9,54.3,-35.523988 149.067441,45.9,42.60,64,12,29,-13,102,12,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1478,1487,1551,1500,2012,988,1468,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:41.450,-88,0,98,7,0,4,25,-97,80,1,7.7,2.9,947,77,3.9,54.3,-35.523722 149.067442,36.4,316.80,650,12,1,949,-1024,-30,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1480,1840,988,1500,2012,988,1470,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:41.950,-88,0,98,7,0,4,25,-97,76,1,7.7,2.9,947,77,3.9,54.3,-35.523722 149.067442,36.4,316.80,650,12,1,523,-1024,-843,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1587,1550,988,1500,2012,988,1596,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:42.450,-91,0,99,10,0,4,10,-94,76,5,7.8,2.9,951,87,3.9,54.3,-35.523722 149.067442,36.4,316.80,650,12,1,594,-1024,-1024,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1665,1574,988,1500,2012,988,1673,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:42.950,-92,0,98,10,0,4,10,-100,80,5,7.8,2.9,951,87,-0.6,54.3,-35.523722 149.067442,36.4,316.80,650,12,1,192,-1024,-139,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1486,1500,988,1500,2012,988,1476,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:43.450,-89,0,99,11,0,4,10,-91,80,-7,7.8,2.9,951,87,-0.6,54.8,-35.523722 149.067442,36.4,316.80,650,12,0,-12,-1024,-19,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1479,1487,988,1500,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:43.950,-89,0,99,11,0,4,10,-92,80,7,7.8,2.9,951,87,-0.6,54.8,-35.523722 149.067442,36.4,316.80,650,12,-807,-11,-1024,-18,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1479,1487,988,1276,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:44.450,-85,0,100,12,0,4,10,-97,80,2,7.8,2.9,951,87,-0.6,54.8,-35.523398 149.067449,40.9,49.30,646,12,1,-11,-1024,-18,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1479,1487,988,1500,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:44.950,-85,0,100,12,0,4,10,-87,80,11,7.8,2.9,951,87,-0.6,54.8,-35.523398 149.067449,40.9,49.30,646,12,-1024,-9,-1024,-250,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1493,1487,988,988,2012,988,1483,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:45.450,-80,0,99,13,0,4,10,-99,80,-6,7.9,3.1,954,90,-0.6,54.8,-35.523398 149.067449,40.9,49.30,646,12,-728,-8,-1024,-29,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1480,1487,988,1333,2012,988,1470,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:45.950,-80,0,99,13,0,4,25,-99,80,-6,7.9,3.1,954,90,-0.6,54.8,-35.523398 149.067449,40.9,49.30,646,12,-698,-13,-1024,-19,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1479,1487,988,1351,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:46.450,-82,0,100,13,0,4,10,-93,76,6,7.9,3.1,954,90,-0.3,54.8,-35.523398 149.067449,40.9,49.30,646,12,-87,-13,-1024,-18,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1479,1487,988,1500,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:46.950,-82,0,100,13,0,4,10,-91,76,8,7.9,3.1,954,90,-0.3,50.9,-35.523398 149.067449,40.9,49.30,646,12,1,-111,-1024,276,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1461,1478,988,1500,2012,988,1451,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:47.460,-84,0,100,12,0,4,10,-91,84,8,7.9,3.1,954,90,-0.3,50.9,-35.523398 149.067449,40.9,49.30,646,12,1,-587,-1024,628,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1410,1378,988,1500,2012,988,1401,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:47.950,-83,0,100,12,0,4,10,-92,88,7,7.9,3.1,954,90,-0.3,50.9,-35.523252 149.067726,30.1,45.50,645,12,2,-341,-1024,906,-891,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1324,1446,988,1500,2012,988,1317,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:48.450,-83,0,100,13,0,4,10,-92,84,8,7.9,3.1,954,90,-0.3,50.9,-35.523252 149.067726,30.1,45.50,645,12,2,-16,-1024,143,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1470,1486,988,1500,2012,988,1461,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:37:48.950,-83,0,100,13,0,4,10,-95,84,5,7.9,3.1,957,90,-0.3,50.9,-35.523252 149.067726,30.1,45.50,645,12,1,-14,-1024,-50,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1481,1486,988,1500,2012,988,1471,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
