Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),RxBt(V),Curr(A),Capa(mAh),Bat(%),VSpd(m/s),Alt(m),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,Rud,Ele,Thr,Ail,P1,P2,SA,SB,SC,SD,SE,SF,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-12-22,08:48:14.440,-74,0,100,13,0,4,100,-96,64,2,7.7,2.9,1446,79,-1.0,26.8,-35.524384 149.068151,35.5,-299.36,613,12,1,51,-331,-964,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1636,1492,1335,1500,2012,988,1644,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:14.940,-73,0,100,13,0,4,50,-87,64,11,7.7,2.9,1446,79,-1.0,24.9,-35.524384 149.068151,35.5,-299.36,613,12,2,59,-332,-1005,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1656,1493,1334,1500,2012,988,1663,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:15.440,-73,0,100,13,0,4,50,-100,68,-2,7.7,2.9,1446,79,-1.0,24.9,-35.524384 149.068151,35.5,-299.36,613,12,1,25,-331,-1012,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1659,1490,1335,1500,2012,988,1667,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:15.940,-83,0,100,12,0,4,25,-82,76,0,7.7,2.9,1446,79,-1.0,24.9,76.328579 149.068250,32.4,33.20,611,12,1,182,-331,-456,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1500,1500,1335,1500,2012,988,1504,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:16.440,-74,0,100,13,0,4,10,-89,76,7,7.7,2.9,1449,78,-1.0,24.9,76.328579 149.068250,32.4,33.20,611,12,1,-376,-331,285,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1460,1440,1335,1500,2012,988,1451,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:16.940,-82,0,100,12,0,4,10,-86,76,0,7.7,2.9,1449,78,-1.0,24.9,76.328579 149.068250,32.4,33.20,611,12,2,-630,-331,9,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1478,1359,1335,1500,2012,988,1468,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:17.440,-82,0,100,12,0,4,10,-77,76,12,7.7,2.9,1449,78,-1.7,24.9,76.328579 149.068250,32.4,33.20,611,12,2,-479,-332,1,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1478,1415,1334,1500,2012,988,1468,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:17.950,-72,0,100,13,0,4,10,-79,76,12,7.7,2.9,1449,78,-1.7,21.4,76.328579 149.068250,32.4,33.20,611,12,1,-719,-331,-110,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1484,1296,1335,1500,2012,988,1474,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:18.440,-72,0,98,13,0,4,10,-78,76,7,7.7,2.9,1449,78,-1.7,21.4,76.328579 149.068250,32.4,33.20,611,12,2,-16,-331,999,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1282,1486,1335,1500,2012,988,1276,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:18.940,-73,0,98,13,0,4,10,-82,76,13,7.7,2.9,1449,78,-1.7,21.4,-35.523774 149.068377,35.7,-300.56,606,12,1,-14,-332,1007,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1278,1486,1334,1500,2012,988,1272,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:19.440,-73,0,98,13,0,4,25,-84,84,12,7.7,2.9,1449,78,-1.7,21.4,-35.523774 149.068377,35.7,-300.56,606,12,1,-120,-331,1008,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1277,1477,1335,1500,2012,988,1271,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:19.940,-73,0,98,13,0,4,25,-82,84,12,7.7,2.9,1451,79,-1.7,21.4,-35.523774 149.068377,35.7,-300.56,606,12,1,-86,-331,1008,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1277,1480,1335,1500,2012,988,1271,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:20.440,-70,0,100,13,0,4,10,-83,88,8,7.7,2.9,1451,79,-0.1,21.4,-35.523774 149.068377,35.7,-300.56,606,12,1,-161,-332,747,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1379,1472,1334,1500,2012,988,1371,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:20.940,-76,0,100,12,0,4,10,-85,92,10,7.7,2.9,1451,79,-0.1,20.6,-35.523774 149.068377,35.7,-300.56,606,12,2,-9,-1024,908,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1323,1487,988,1500,2012,988,1316,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:21.440,-77,0,100,12,0,4,10,-81,92,12,7.7,2.9,1451,79,-0.1,20.6,-35.523774 149.068377,35.7,-300.56,606,12,1,-107,469,468,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1439,1478,1734,1500,2012,988,1430,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:21.940,-77,0,100,12,0,4,10,-78,96,2,7.7,2.9,1451,79,-0.1,20.6,-35.523580 149.068227,27.7,324.70,605,12,1,-19,469,-863,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1594,1486,1734,1500,2012,988,1603,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:22.440,-74,0,99,13,0,4,10,-96,96,2,7.7,2.9,1451,79,-0.1,20.6,-35.523580 149.068227,27.7,324.70,605,12,1,-376,468,-432,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1500,1440,1734,1500,2012,988,1501,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:22.950,-77,0,99,13,0,4,10,-90,92,8,7.7,2.9,1451,79,-0.1,20.6,-35.523580 149.068227,27.7,324.70,605,12,1,-7,469,-81,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1483,1487,1734,1500,2012,988,1472,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:23.440,-80,0,100,12,0,4,10,-85,88,9,7.6,2.8,1454,71,-0.1,20.6,-35.523580 149.068227,27.7,324.70,605,12,1,318,469,14,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1478,1503,1734,1500,2012,988,1467,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:23.940,-80,0,100,12,0,4,10,-83,88,11,7.6,2.8,1454,71,-0.1,20.6,-35.523580 149.068227,27.7,324.70,605,12,1,807,469,102,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1473,1692,1734,1500,2012,988,1463,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:24.440,-80,0,100,12,0,4,25,-78,84,4,7.6,2.8,1454,71,1.0,20.6,-35.523580 149.068227,27.7,324.70,605,12,1,832,469,51,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1476,1713,1734,1500,2012,988,1466,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:24.940,-80,0,100,12,0,4,50,-78,80,4,7.6,2.8,1454,71,1.0,20.6,-35.523580 149.068227,27.7,324.70,605,12,1,-9,469,-725,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1549,1487,1734,1500,2012,988,1559,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:25.440,-80,0,100,12,0,4,250,-81,76,2,7.6,2.8,1454,71,1.0,20.6,-35.523580 149.068227,27.7,324.70,605,12,1,106,469,-687,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1539,1497,1734,1500,2012,988,1549,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:25.940,-64,0,100,13,0,4,100,-85,72,9,7.6,2.8,1454,71,1.0,15.5,-35.523580 149.068227,27.7,324.70,605,12,1,236,469,-826,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1581,1500,1734,1500,2012,988,1590,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:26.440,-66,0,100,14,0,4,50,-84,72,12,7.6,2.8,1454,71,1.0,15.5,-35.523580 149.068227,27.7,324.70,605,12,1,362,469,-731,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1551,1511,1734,1500,2012,988,1560,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:26.940,-66,0,100,14,0,4,50,-82,72,13,7.6,2.8,1454,71,1.0,15.5,-35.523155 149.068363,40.1,29.90,607,12,1,356,469,-726,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1549,1510,1734,1500,2012,988,1559,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:27.440,-68,0,100,13,0,4,25,-85,72,12,7.6,2.8,1454,71,1.0,15.5,-35.523155 149.068363,40.1,29.90,607,12,1,351,468,-653,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1530,1509,1734,1500,2012,988,1540,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:27.950,-79,0,100,13,0,4,10,-91,72,7,7.5,2.8,1458,69,1.0,15.5,-35.523155 149.068363,40.1,29.90,607,12,1,323,469,-112,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000020,1484,1504,1734,1500,2012,988,1474,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:28.440,-84,0,100,11,0,4,10,-86,72,0,7.5,2.8,1458,69,3.5,15.5,-35.523155 149.068363,40.1,29.90,607,12,1,-36,468,1016,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1274,1485,1734,1500,2012,988,1267,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:28.940,-84,0,100,11,0,4,10,-86,72,0,7.5,2.8,1458,69,3.5,15.5,-35.523155 149.068363,40.1,29.90,607,12,1,-12,468,1013,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1275,1487,1734,1500,2012,988,1269,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:29.440,-80,0,100,13,0,4,10,-85,68,10,7.5,2.8,1458,69,3.5,29.8,-35.523155 149.068363,40.1,29.90,607,12,1,252,468,144,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1470,1500,1734,1500,2012,988,1461,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:29.940,-78,0,100,13,0,4,10,-85,68,11,7.5,2.8,1458,69,3.5,29.8,-35.523155 149.068363,40.1,29.90,607,12,1,308,469,263,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1462,1502,1734,1500,2012,988,1452,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:30.440,-78,0,100,13,0,4,10,-81,68,-4,7.5,2.8,1458,69,3.5,29.8,-35.522893 149.068430,33.1,314.40,618,12,1,548,468,105,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1473,1559,1734,1500,2012,988,1463,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:30.940,-78,0,100,13,0,4,10,-87,72,11,7.5,2.8,1461,66,3.5,29.8,-35.522893 149.068430,33.1,314.40,618,12,1,789,469,61,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1475,1679,1734,1500,2012,988,1465,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:31.440,-78,0,100,13,0,4,10,-88,76,8,7.5,2.8,1461,66,3.5,29.8,-35.522893 149.068430,33.1,314.40,618,12,0,492,469,136,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1471,1541,1734,1500,2012,988,1461,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:31.940,-78,0,100,13,0,4,25,-85,72,1,7.5,2.8,1461,66,4.1,29.8,-35.522893 149.068430,33.1,314.40,618,12,1,-170,468,355,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1454,1471,1734,1500,2012,988,1444,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:32.440,-78,0,100,13,0,4,50,-85,72,1,7.5,2.8,1461,66,4.1,29.8,-35.522893 149.068430,33.1,314.40,618,12,1,-117,469,281,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1461,1477,1734,1500,2012,988,1451,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:32.940,-72,0,100,14,0,4,25,-87,76,8,7.5,2.8,1461,66,4.1,39.0,-35.522893 149.068430,33.1,314.40,618,12,1,168,469,163,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1469,1500,1734,1500,2012,988,1459,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:33.440,-72,0,100,14,0,4,25,-87,76,8,7.5,2.8,1461,66,4.1,39.0,-35.522893 149.068430,33.1,314.40,618,12,1,441,469,278,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1461,1528,1734,1500,2012,988,1451,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:33.940,-75,0,100,13,0,4,10,-84,80,0,7.5,2.8,1461,66,4.1,39.0,-35.522893 149.068430,33.1,314.40,618,12,1,509,469,231,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1465,1546,1734,1500,2012,988,1455,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:34.440,-80,0,100,12,0,4,10,-89,80,9,7.5,2.8,1461,66,4.1,39.0,-35.522785 149.068073,35.7,280.50,629,12,1,627,469,170,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1469,1588,1734,1500,2012,988,1459,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:34.940,-82,0,100,13,0,4,10,-90,80,9,7.5,2.8,1464,65,4.1,39.0,-35.522785 149.068073,35.7,280.50,629,12,1,823,469,170,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1469,1705,1734,1500,2012,988,1459,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:35.440,-82,0,100,13,0,4,10,-91,80,8,7.5,2.8,1464,65,4.1,39.0,-35.522785 149.068073,35.7,280.50,629,12,1,48,469,224,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1465,1492,1734,1500,2012,988,1455,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:35.940,-82,0,100,13,0,4,25,-92,80,5,7.5,2.8,1464,65,4.9,39.0,-35.522785 149.068073,35.7,280.50,629,12,1,343,469,152,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1470,1508,1734,1500,2012,988,1460,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:36.440,-79,0,100,13,0,4,10,-93,80,5,7.5,2.8,1464,65,4.9,53.2,-35.522785 149.068073,35.7,280.50,629,12,1,-326,468,170,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1469,1449,1734,1500,2012,988,1459,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:36.940,-83,0,100,12,0,4,10,-90,80,8,7.5,2.8,1464,65,4.9,53.2,-35.522785 149.068073,35.7,280.50,629,12,1,110,469,137,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1471,1498,1734,1500,2012,988,1461,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:37.440,-81,0,100,13,0,4,10,-88,84,9,7.5,2.8,1464,65,4.9,53.2,-35.522720 149.067787,29.4,286.70,11,64,1,313,469,416,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1446,1502,1734,1500,2012,988,1437,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:37.950,-80,0,100,13,0,4,10,-90,84,9,7.5,2.8,1467,65,4.9,53.2,-35.522720 149.067787,29.4,286.70,11,64,1,367,469,764,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1374,1512,1734,1500,2012,988,1366,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:38.440,-80,0,100,13,0,4,10,-91,84,8,7.5,2.8,1467,65,4.9,53.2,-35.522720 149.067787,29.4,286.70,11,64,1,706,469,-15,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1479,1626,1734,1500,2012,988,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:38.940,-82,0,100,13,0,4,10,-92,84,7,7.5,2.8,1467,65,3.6,53.2,-35.522720 149.067787,29.4,286.70,11,64,1,543,469,1023,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1270,1557,1734,1500,2012,988,1264,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:39.440,-82,0,100,13,0,4,25,-92,80,7,7.5,2.8,1467,65,3.6,53.2,-35.522720 149.067787,29.4,286.70,11,64,1,509,469,524,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1431,1546,1734,1500,2012,988,1421,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:39.940,-77,0,99,13,0,4,10,-85,80,3,7.5,2.8,1467,65,3.6,61.6,-35.522720 149.067787,29.4,286.70,11,64,1,634,469,1023,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1270,1591,1734,1500,2012,988,1264,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:40.440,-77,0,99,13,0,4,10,-86,80,11,7.5,2.8,1467,65,3.6,61.6,-35.522720 149.067787,29.4,286.70,11,64,1,508,469,1022,-892,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1271,1546,1734,1500,2012,988,1264,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:40.940,-77,0,99,13,0,4,25,-83,80,11,7.5,2.8,1467,65,3.6,61.6,-35.522750 149.067464,33.7,227.20,653,12,1,-337,469,45,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1476,1447,1734,1500,2012,988,1466,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:41.440,-72,0,100,14,0,4,10,-87,80,11,7.4,2.8,1470,64,3.6,61.6,-35.522750 149.067464,33.7,227.20,653,12,0,32,469,-229,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1492,1491,1734,1500,2012,988,1481,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:41.940,-80,0,100,13,0,4,10,-89,84,7,7.4,2.8,1470,64,3.6,61.6,-35.522750 149.067464,33.7,227.20,653,12,0,499,469,-553,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1509,1543,1734,1500,2012,988,1520,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:42.440,-80,0,100,13,0,4,10,-90,84,8,7.4,2.8,1470,64,0.7,61.6,-35.522750 149.067464,33.7,227.20,653,12,1,234,469,-628,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1525,1500,1734,1500,2012,988,1535,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:42.940,-80,0,100,13,0,4,50,-90,80,8,7.4,2.8,1470,64,0.7,61.6,-35.522750 149.067464,33.7,227.20,653,12,1,-6,469,-219,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1491,1487,1734,1500,2012,988,1481,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:43.440,-77,0,100,13,0,4,25,-93,76,4,7.4,2.8,1470,64,0.7,68.6,-35.522750 149.067464,33.7,227.20,653,12,1,75,469,-651,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1530,1495,1734,1500,2012,988,1540,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:43.940,-81,0,100,12,0,4,10,-93,80,6,7.4,2.8,1470,64,0.7,68.6,-35.522750 149.067464,33.7,227.20,653,12,1,534,469,-107,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1484,1554,1734,1500,2012,988,1474,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2024-12-22,08:48:44.440,-85,0,100,12,0,4,10,-92,80,8,7.4,2.8,1470,64,0.7,68.6,-35.522930 149.051430,32.4,263.40,659,12,1,684,469,-192,-893,-1024,-1,-1,-1,-1,0,0,0x0000000000000029,1489,1615,1734,1500,2012,988,1479,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
