Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),RxBt(V),Curr(A),Capa(mAh),Bat(%),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,Rud,Ele,Thr,Ail,P1,P2,SA,SB,SC,SD,SE,SF,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-12-22,08:06:37.180,-73,0,100,13,0,4,10,-63,100,14,8.1,66.0,3298,93,,0.0,0.00,0,0,0,93,-22,61,-890,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1484,1468,1362,1500,2012,1500,1474,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:37.680,-73,0,100,13,0,4,10,-62,100,14,8.1,66.3,3308,93,,0.0,0.00,0,0,0,-140,-22,-980,-891,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1653,1445,1362,1500,2012,1500,1660,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:38.180,-66,0,100,13,0,4,10,-74,100,14,8.1,66.2,3320,93,,0.0,0.00,0,0,0,-505,-22,-377,-890,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1500,1375,1362,1500,2012,1500,1503,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:38.680,-73,0,100,14,0,4,10,-73,100,15,8.1,66.2,3320,93,,0.0,0.00,0,0,0,-551,-22,348,-890,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1463,1358,1362,1500,2012,1500,1454,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:39.180,-80,0,100,13,0,4,10,-84,100,11,8.1,66.2,3332,93,,0.0,0.00,0,0,0,-287,-22,416,-890,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1456,1426,1362,1500,2012,1500,1446,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:39.680,-80,0,100,13,0,4,10,-95,100,0,8.1,66.2,3344,93,,0.0,0.00,0,0,0,-12,-22,145,-890,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1480,1458,1362,1500,2012,1500,1469,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:40.180,-85,0,100,11,0,4,10,-79,100,14,8.1,66.2,3357,93,,0.0,0.00,0,0,0,-14,-22,1,-890,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1487,1458,1362,1500,2012,1500,1477,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:40.680,-81,0,100,13,0,4,10,-77,100,13,8.1,66.2,3367,93,,0.0,0.00,0,0,0,-11,-22,1,-891,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1487,1458,1362,1500,2012,1500,1477,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:41.180,-81,0,100,13,0,4,10,-81,100,13,8.1,66.2,3367,93,,0.0,0.00,0,0,-687,-10,24,-1,-891,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1487,1458,1380,1643,2012,1500,1477,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:41.680,-81,0,100,13,0,4,10,-80,100,13,8.1,66.2,3379,93,,0.0,0.00,0,0,-1018,-13,-24,-98,-890,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1492,1458,1362,1999,2012,1500,1482,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:42.180,-81,0,100,13,0,4,10,-82,100,12,8.1,66.3,3391,93,,0.0,0.00,0,0,-859,-355,-61,344,-890,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1464,1413,1348,1771,2012,1500,1454,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:42.680,-83,0,100,13,0,4,10,-81,100,12,8.1,66.2,3398,93,,0.0,0.00,0,0,-771,-222,-156,955,-890,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1311,1436,1312,1696,2012,1500,1305,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:43.180,-91,0,97,9,0,4,10,-90,100,7,8.1,66.3,3410,93,,0.0,0.00,0,0,-591,-59,-201,889,-890,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1339,1454,1295,1598,2012,1500,1332,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:43.680,-84,0,97,12,0,4,10,-85,100,11,8.1,66.3,3410,93,,0.0,0.00,0,0,-623,-1024,-640,-513,-890,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1511,988,1131,1612,2012,1500,1522,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:44.180,-84,0,97,12,0,4,10,-82,100,13,8.1,66.2,3422,94,,0.0,0.00,0,0,1,-294,-611,-797,-891,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1580,1424,1142,1500,2012,1500,1589,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:44.680,-83,0,100,13,0,4,10,-86,100,11,8.1,66.3,3433,95,,0.0,0.00,0,0,1,-15,-610,-1024,-891,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1674,1458,1142,1500,2012,1500,1681,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:45.180,-86,0,100,11,0,4,10,-84,100,11,8.1,66.3,3445,95,,0.0,0.00,0,0,1,-822,-610,-154,-890,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1495,1183,1142,1500,2012,1500,1485,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:45.680,-86,0,100,12,0,4,10,-88,100,9,8.1,66.3,3445,95,,0.0,0.00,0,0,1,-568,-610,-158,-890,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1496,1352,1142,1500,2012,1500,1485,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:46.180,-86,0,100,12,0,4,10,-91,100,6,8.1,66.2,3457,95,,0.0,0.00,0,0,1,-677,-654,-183,-891,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1497,1298,1125,1500,2012,1500,1487,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:46.680,-91,0,99,9,0,4,10,-85,100,11,8.1,66.3,3469,95,,0.0,0.00,0,0,0,-736,-657,-102,-891,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1492,1258,1124,1500,2012,1500,1482,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:47.180,-90,0,99,10,0,4,10,-91,100,6,8.2,66.3,3481,95,,0.0,0.00,0,0,1,-794,-657,-95,-890,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1492,1210,1124,1500,2012,1500,1482,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:47.680,-88,0,99,11,0,4,10,-89,100,8,8.2,66.4,3491,95,,0.0,0.00,0,0,1,-766,-657,-70,-891,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1491,1235,1124,1500,2012,1500,1481,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:48.180,-88,0,99,11,0,4,10,-83,100,13,8.2,66.4,3491,95,,0.0,0.00,0,0,1,-474,-657,160,-890,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1479,1384,1124,1500,2012,1500,1468,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:48.680,-88,0,100,11,0,4,10,-89,100,8,8.2,66.3,3503,96,,0.0,0.00,0,0,1,-725,-657,1,-890,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1487,1266,1124,1500,2012,1500,1477,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:49.180,-91,0,99,9,0,4,10,-88,100,9,8.2,66.4,3516,96,,0.0,0.00,0,0,7,-734,-88,-2,-890,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1487,1260,1338,1500,2012,1500,1477,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:49.680,-90,0,99,10,0,4,10,-86,100,10,8.2,66.4,3528,96,,0.0,0.00,0,0,1,-748,-87,2,-890,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1487,1250,1338,1500,2012,1500,1477,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:50.180,-85,0,100,13,0,4,10,-82,100,12,8.2,66.4,3528,96,,0.0,0.00,0,0,1,-164,-88,-47,-890,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1490,1443,1338,1500,2012,1500,1479,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:50.680,-86,0,100,12,0,4,10,-88,100,8,8.1,66.2,3540,94,,0.0,0.00,0,0,1,-454,-87,-65,-890,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1490,1390,1338,1500,2012,1500,1480,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:51.180,-86,0,100,12,0,4,10,-89,100,8,8.1,66.1,3552,94,,0.0,0.00,0,0,1,-819,-85,-45,-890,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1489,1186,1339,1500,2012,1500,1479,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:51.680,-92,0,98,10,0,4,10,-83,100,12,8.1,66.3,3562,94,,0.0,0.00,0,0,1,-9,-88,-520,-890,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1513,1458,1338,1500,2012,1500,1523,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:52.180,-93,0,99,9,0,4,10,-91,100,6,8.1,66.2,3574,94,,0.0,0.00,0,0,1,-188,-87,-792,-891,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1578,1440,1338,1500,2012,1500,1587,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:52.680,-85,0,99,11,0,4,10,-79,100,13,8.1,66.2,3574,94,,0.0,0.00,0,0,1,-1023,-88,-1022,-890,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1673,988,1338,1500,2012,1500,1680,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:53.180,-85,0,99,11,0,4,10,-70,100,15,8.1,66.3,3586,94,,0.0,0.00,0,0,1,-615,-88,1024,-891,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1278,1331,1338,1500,2012,1500,1272,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:53.680,-79,0,99,13,0,4,10,-62,100,15,8.1,66.2,3599,93,,0.0,0.00,0,0,1,-927,-88,1024,-890,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1278,1050,1338,1500,2012,1500,1272,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:54.180,-68,0,100,13,0,4,10,-63,100,13,8.1,66.0,3611,93,,0.0,0.00,0,0,1,-616,-88,1003,-891,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1289,1330,1338,1500,2012,1500,1283,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:54.680,-77,0,100,13,0,4,10,-75,100,13,8.1,66.0,3611,93,,0.0,0.00,0,0,1,306,-87,-890,-891,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1614,1494,1338,1500,2012,1500,1622,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:55.180,-78,0,100,13,0,4,10,-80,100,13,8.1,66.2,3621,94,,0.0,0.00,0,0,1,24,-87,-1024,-891,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1674,1461,1338,1500,2012,1500,1681,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:55.680,-78,0,100,13,0,4,10,-65,100,13,8.1,66.2,3633,93,,0.0,0.00,0,0,1,-1024,-88,-542,-891,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1516,988,1338,1500,2012,1500,1526,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:56.180,-70,0,100,13,0,4,10,-68,100,13,8.1,66.3,3645,94,,0.0,0.00,0,0,1,-1024,-87,-580,-891,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1523,988,1338,1500,2012,1500,1534,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:56.680,-74,0,100,14,0,4,10,-74,100,13,8.1,66.3,3657,93,,0.0,0.00,0,0,1,-992,-88,455,-890,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1451,988,1338,1500,2012,1500,1441,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:57.180,-80,0,100,13,0,4,10,-88,100,9,8.1,66.3,3657,93,,0.0,0.00,0,0,1,-852,-88,1003,-890,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1289,1151,1338,1500,2012,1500,1283,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:57.680,-80,0,100,13,0,4,10,-77,100,14,8.1,66.2,3670,93,,0.0,0.00,0,0,2,-939,-87,1003,-891,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1289,1030,1338,1500,2012,1500,1283,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:58.180,-80,0,100,12,0,4,10,-81,100,11,8.1,66.2,3682,93,,0.0,0.00,0,0,1,-737,-88,-68,-891,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1491,1257,1338,1500,2012,1500,1480,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:58.680,-86,0,99,11,0,4,10,-93,100,5,8.1,66.2,3692,93,,0.0,0.00,0,0,1,-246,-88,-685,-891,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1547,1432,1338,1500,2012,1500,1557,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:59.180,-94,0,99,7,0,4,10,-95,100,3,8.1,66.3,3704,93,,0.0,0.00,0,0,1,-486,-88,-238,-891,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1500,1381,1338,1500,2012,1500,1491,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:06:59.680,-94,0,99,7,0,4,10,-90,100,8,8.1,66.3,3704,93,,0.0,0.00,0,0,1,-722,-88,-222,-891,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1500,1268,1338,1500,2012,1500,1490,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:07:00.180,-93,0,96,9,0,4,10,-82,100,12,8.1,66.2,3716,93,,0.0,0.00,0,0,1,-672,-88,-38,-891,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1489,1301,1338,1500,2012,1500,1479,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:07:00.680,-84,0,97,12,0,4,10,-76,100,13,8.1,66.2,3728,93,,0.0,0.00,0,0,1,-683,340,-52,-890,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1490,1293,1498,1500,2012,1500,1480,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:07:01.180,-80,0,100,13,0,4,10,-75,100,13,8.0,66.0,3740,93,,0.0,0.00,0,0,1,-44,340,605,-890,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1424,1455,1498,1500,2012,1500,1415,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:07:01.680,-79,0,100,13,0,4,10,-78,100,13,8.0,66.0,3740,93,,0.0,0.00,0,0,1,-79,340,-339,-891,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1500,1452,1498,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:07:02.180,-86,0,100,11,0,4,10,-88,100,8,8.0,66.1,3751,92,,0.0,0.00,0,0,1,-2,340,1024,-891,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1278,1459,1498,1500,2012,1500,1272,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:07:02.680,-86,0,100,11,0,4,10,-84,100,11,8.0,66.1,3763,92,,0.0,0.00,0,0,1,-860,340,-95,-891,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1492,1141,1498,1500,2012,1500,1482,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:07:03.180,-83,0,100,12,0,4,10,-93,100,4,8.0,66.2,3775,92,,0.0,0.00,0,0,1,-513,340,-71,-891,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1491,1372,1498,1500,2012,1500,1481,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:07:03.680,-89,0,100,11,0,4,10,-81,100,12,8.0,66.2,3787,92,,0.0,0.00,0,0,1,-338,340,-78,-891,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1491,1417,1498,1500,2012,1500,1481,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:07:04.180,-80,0,100,12,0,4,10,-76,100,13,8.0,66.2,3787,92,,0.0,0.00,0,0,1,-612,340,-29,-890,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1489,1332,1498,1500,2012,1500,1478,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:07:04.680,-80,0,100,12,0,4,10,-83,100,12,8.0,66.2,3799,91,,0.0,0.00,0,0,1,-296,340,-19,-891,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1488,1424,1498,1500,2012,1500,1478,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:07:05.190,-84,0,100,12,0,4,10,-71,100,13,8.0,66.3,3811,92,,0.0,0.00,0,0,1,-381,340,-26,-891,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1489,1408,1498,1500,2012,1500,1478,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:07:05.680,-77,0,100,13,0,4,10,-73,100,14,8.0,66.2,3821,91,,0.0,0.00,0,0,1,-348,340,371,-891,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1461,1415,1498,1500,2012,1500,1451,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:07:06.180,-74,0,100,13,0,4,10,-74,100,13,8.0,66.2,3821,91,,0.0,0.00,0,0,1,-425,340,945,-890,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1316,1398,1498,1500,2012,1500,1309,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:07:06.680,-74,0,100,13,0,4,10,-78,100,13,8.0,66.2,3834,91,,0.0,0.00,0,0,1,-346,340,930,-890,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1323,1415,1498,1500,2012,1500,1315,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:07:07.180,-84,0,100,13,0,4,10,-79,100,13,8.0,66.2,3846,91,,0.0,0.00,0,0,0,-680,340,320,-891,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1466,1295,1498,1500,2012,1500,1456,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:07:07.680,-81,0,100,12,0,4,10,-76,100,14,8.0,66.2,3858,91,,0.0,0.00,0,0,1,-403,340,-8,-890,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1488,1403,1498,1500,2012,1500,1477,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:07:08.180,-82,0,100,12,0,4,10,-75,100,13,8.0,66.0,3870,91,,0.0,0.00,0,0,1,-400,340,-742,-891,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1563,1404,1498,1500,2012,1500,1572,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:07:08.680,-78,0,100,13,0,4,10,-77,100,13,8.0,66.0,3870,91,,0.0,0.00,0,0,1,-398,340,-610,-891,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1530,1404,1498,1500,2012,1500,1540,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2024-12-22,08:07:09.180,-78,0,100,13,0,4,10,-79,100,13,8.0,66.2,3880,91,,0.0,0.00,0,0,0,-841,340,-656,-891,-1024,-1,-1,-1,-1,0,-1,0x0000000000000020,1540,1163,1498,1500,2012,1500,1550,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
